ItemGroup,Item,Site,Item_location,Family_Code,Week,Year,Week_Year,Demand,Prod_Start,POs,R_Create_Date,Receipts,Inventory_PO,Inventory_R,Demand_I,Demand_R,Demand_RI,Inventory_D,Inventory,Transfer_In,Transfer_Out,SS_Weeks,WOS,Sim_Inv,Sim_WOS,VendorId,Week_Date
FWBB,20061751012,3000,20061751012_3000,800BR,15,2024,15_2024,1,0,0,null,0,-4,0,0,0,0,0,-4,0,0,4,-4,2,2,20008777,4/14/2024
FWBB,20061751012,3010,20061751012_3010,800BR,15,2024,15_2024,1,0,0,null,0,5,0,0,0,0,0,5,0,0,4,5,5,5,20008777,4/14/2024
FWBB,20061751013,3200,20061751013_3200,800BR,15,2024,15_2024,1,0,0,null,0,5,0,0,0,0,0,5,0,0,4,5,5,5,20008777,4/14/2024
FWBB,20061751038,3200,20061751038_3200,800BR,15,2024,15_2024,2,0,0,null,0,-13,0,0,0,0,0,-13,0,0,4,-6.5,-13,-6.5,20008777,4/14/2024
FWBB,20061751046,3200,20061751046_3200,800BR,15,2024,15_2024,2,0,0,null,0,-4,0,0,0,0,0,-4,0,0,4,-1.68,-5,-2.11,20008777,4/14/2024
FWBB,20061751013,3010,20061751013_3010,800BR,15,2024,15_2024,1,0,0,null,0,8,0,0,0,0,0,8,0,0,4,8,8,8,20008777,4/14/2024
FWBB,20061751041,3210,20061751041_3210,800BR,15,2024,15_2024,1,0,0,null,0,-7,0,0,0,0,0,-7,0,0,4,-7,-4,-4,20008777,4/14/2024
FWBB,20061751038,3210,20061751038_3210,800BR,15,2024,15_2024,1,0,0,null,0,-2,0,0,0,0,0,-2,0,0,4,-2,17,17,20008777,4/14/2024
FWBB,20061751013,3220,20061751013_3220,800BR,15,2024,15_2024,1,0,0,null,0,0,0,0,0,0,0,0,1,0,4,0,-3,-3,20008777,4/14/2024
FWBB,20061751042,3220,20061751042_3220,800BR,15,2024,15_2024,2,0,0,null,0,-12,0,0,0,0,0,-12,0,0,4,-6,6,3,20008777,4/14/2024
FWBB,20061751012,3210,20061751012_3210,800BR,15,2024,15_2024,1,0,0,null,0,11,0,0,0,0,0,11,0,1,4,11,21,21,20008777,4/14/2024
FWBB,20061751043,3210,20061751043_3210,800BR,15,2024,15_2024,2,0,0,null,0,-18,0,0,0,0,0,-18,0,0,4,-7.58,12,5.05,20008777,4/14/2024
FWBB,20061751043,3000,20061751043_3000,800BR,15,2024,15_2024,3,0,0,null,0,4,0,0,0,0,0,4,0,0,4,1.33,25,8.33,20008777,4/14/2024
FWBB,20061751039,3220,20061751039_3220,800BR,15,2024,15_2024,1,0,0,null,0,-7,0,0,0,0,0,-7,0,0,4,-7,8,8,20008777,4/14/2024
FWBB,20061751041,3010,20061751041_3010,800BR,15,2024,15_2024,1,0,0,11/21/2023,19,12,0,0,0,0,0,12,0,0,4,12,12,12,20008777,4/14/2024
FWBB,20061751040,3000,20061751040_3000,800BR,15,2024,15_2024,1,0,0,null,0,-5,0,0,0,0,0,-5,0,0,4,-5,4,4,20008777,4/14/2024
FWBB,20061751046,3000,20061751046_3000,800BR,15,2024,15_2024,4,0,0,null,0,9,0,0,0,0,0,9,0,0,4,1.85,48,9.85,20008777,4/14/2024
FWBB,20061751039,3010,20061751039_3010,800BR,15,2024,15_2024,1,0,0,11/10/2023,14,-1,0,0,0,0,0,-1,0,0,4,-0.73,13,9.45,20008777,4/14/2024
FWBB,20061751039,3200,20061751039_3200,800BR,15,2024,15_2024,2,0,0,null,0,-12,0,0,0,0,0,-12,0,0,4,-6,-12,-6,20008777,4/14/2024
FWBB,20061751042,3210,20061751042_3210,800BR,15,2024,15_2024,2,0,0,null,0,-5,0,0,0,0,0,-5,0,0,4,-2.5,25,12.5,20008777,4/14/2024
FWBB,20061751042,3000,20061751042_3000,800BR,15,2024,15_2024,2,0,0,null,0,-10,0,0,0,0,0,-10,0,0,4,-3.48,19,6.61,20008777,4/14/2024
FWBB,20061751046,3210,20061751046_3210,800BR,15,2024,15_2024,2,0,0,null,0,8,0,0,0,0,0,8,0,0,4,4,53,26.5,20008777,4/14/2024
FWBB,20061751043,3220,20061751043_3220,800BR,15,2024,15_2024,2,0,0,null,0,-8,0,0,0,0,0,-8,0,0,4,-4,9,4.5,20008777,4/14/2024
FWBB,20061751046,3220,20061751046_3220,800BR,15,2024,15_2024,2,0,0,null,0,-6,0,0,0,0,0,-6,0,0,4,-3,8,4,20008777,4/14/2024
FWBB,20061751040,3010,20061751040_3010,800BR,15,2024,15_2024,1,0,0,11/21/2023,18,-6,0,0,0,0,0,-6,0,0,4,-6,12,12,20008777,4/14/2024
FWBB,20061751041,3000,20061751041_3000,800BR,15,2024,15_2024,1,0,0,null,0,-6,0,0,0,0,0,-6,0,0,4,-6,7,7,20008777,4/14/2024
FWBB,20061751012,3220,20061751012_3220,800BR,15,2024,15_2024,1,0,0,null,0,0,0,0,0,0,0,0,1,0,4,0,-4,-4,20008777,4/14/2024
FWBB,20061751012,3200,20061751012_3200,800BR,15,2024,15_2024,1,0,0,null,0,3,0,0,0,0,0,3,0,0,4,3,3,3,20008777,4/14/2024
FWBB,20061751040,3220,20061751040_3220,800BR,15,2024,15_2024,1,0,0,null,0,-4,0,0,0,0,0,-4,0,0,4,-4,0,0,20008777,4/14/2024
FWBB,20061751038,3010,20061751038_3010,800BR,15,2024,15_2024,1,0,0,11/10/2023,20,2,0,0,0,0,0,2,0,0,4,1.45,22,16,20008777,4/14/2024
FWBB,20061751040,3210,20061751040_3210,800BR,15,2024,15_2024,1,0,0,null,0,-3,0,0,0,0,0,-3,0,0,4,-3,-3,-3,20008777,4/14/2024
FWBB,20061751042,3010,20061751042_3010,800BR,15,2024,15_2024,2,0,0,11/21/2023,14,2,0,0,0,0,0,2,0,0,4,1,1,0.5,20008777,4/14/2024
FWBB,20061751042,3200,20061751042_3200,800BR,15,2024,15_2024,1,0,0,null,0,4,0,0,0,0,0,4,0,0,4,2.13,5,2.67,20008777,4/14/2024
FWBB,20061751043,3010,20061751043_3010,800BR,15,2024,15_2024,2,0,0,11/21/2023,5,-5,0,0,0,0,0,-5,0,0,4,-2.11,-5,-2.11,20008777,4/14/2024
FWBB,20061751038,3000,20061751038_3000,800BR,15,2024,15_2024,3,0,0,null,0,-10,0,0,0,0,0,-10,0,0,4,-3.33,-10,-3.33,20008777,4/14/2024
FWBB,20061751038,3220,20061751038_3220,800BR,15,2024,15_2024,1,0,0,null,0,-6,0,0,0,0,0,-6,0,0,4,-6,7,7,20008777,4/14/2024
FWBB,20061751040,3200,20061751040_3200,800BR,15,2024,15_2024,1,0,0,null,0,-5,0,0,0,0,0,-5,0,0,4,-5,5,5,20008777,4/14/2024
FWBB,20061751039,3210,20061751039_3210,800BR,15,2024,15_2024,1,0,0,null,0,-6,0,0,0,0,0,-6,0,0,4,-6,21,21,20008777,4/14/2024
FWBB,20061751013,3000,20061751013_3000,800BR,15,2024,15_2024,1,0,0,null,0,-2,0,0,0,0,0,-2,0,0,4,-2,5,5,20008777,4/14/2024
FWBB,20061751041,3200,20061751041_3200,800BR,15,2024,15_2024,1,0,0,null,0,-6,0,0,0,0,0,-6,0,0,4,-6,0,0,20008777,4/14/2024
FWBB,20061751043,3200,20061751043_3200,800BR,15,2024,15_2024,1,0,0,null,0,-2,0,0,0,0,0,-2,0,0,4,-2,6,6,20008777,4/14/2024
FWBB,20061751013,3210,20061751013_3210,800BR,15,2024,15_2024,1,0,0,null,0,10,0,0,0,0,0,10,0,1,4,10,19,19,20008777,4/14/2024
FWBB,20061751046,3010,20061751046_3010,800BR,15,2024,15_2024,2,0,0,11/10/2023,22,-1,0,0,0,0,0,-1,0,0,4,-0.5,21,10.5,20008777,4/14/2024
FWBB,20061751039,3000,20061751039_3000,800BR,15,2024,15_2024,3,0,0,null,0,-7,0,0,0,0,0,-7,0,0,4,-2.33,-7,-2.33,20008777,4/14/2024
FWBB,20061751041,3220,20061751041_3220,800BR,16,2024,16_2024,1,0,0,null,0,-4,0,0,0,0,0,-4,0,0,4,-4,2,2,20008777,4/21/2024
FWBB,20061751012,3000,20061751012_3000,800BR,16,2024,16_2024,1,0,0,null,0,-5,0,0,0,0,0,-5,0,0,4,-5,1,1,20008777,4/21/2024
FWBB,20061751012,3010,20061751012_3010,800BR,16,2024,16_2024,1,0,0,null,0,4,0,0,0,0,0,4,0,0,4,4,4,4,20008777,4/21/2024
FWBB,20061751013,3200,20061751013_3200,800BR,16,2024,16_2024,1,0,0,null,0,4,0,0,0,0,0,4,0,0,4,4,4,4,20008777,4/21/2024
FWBB,20061751038,3200,20061751038_3200,800BR,16,2024,16_2024,2,0,0,null,0,-15,0,0,0,0,0,-15,0,0,4,-7.5,-15,-7.5,20008777,4/21/2024
FWBB,20061751046,3200,20061751046_3200,800BR,16,2024,16_2024,2,0,0,null,0,-6,0,0,0,0,0,-6,0,0,4,-2.4,-7,-2.8,20008777,4/21/2024
FWBB,20061751013,3010,20061751013_3010,800BR,16,2024,16_2024,1,0,0,null,0,7,0,0,0,0,0,7,0,0,4,7,7,7,20008777,4/21/2024
FWBB,20061751041,3210,20061751041_3210,800BR,16,2024,16_2024,1,0,0,null,0,-8,0,0,0,0,0,-8,0,0,4,-8,-5,-5,20008777,4/21/2024
FWBB,20061751038,3210,20061751038_3210,800BR,16,2024,16_2024,1,0,0,null,0,-3,0,0,0,0,0,-3,0,0,4,-3,16,16,20008777,4/21/2024
FWBB,20061751013,3220,20061751013_3220,800BR,16,2024,16_2024,1,0,0,null,0,0,0,0,0,0,0,0,1,0,4,0,-4,-4,20008777,4/21/2024
FWBB,20061751042,3220,20061751042_3220,800BR,16,2024,16_2024,2,0,0,null,0,-14,0,0,0,0,0,-14,0,0,4,-7,4,2,20008777,4/21/2024
FWBB,20061751012,3210,20061751012_3210,800BR,16,2024,16_2024,1,0,0,null,0,9,0,0,0,0,0,9,0,1,4,9,20,20,20008777,4/21/2024
FWBB,20061751043,3210,20061751043_3210,800BR,16,2024,16_2024,2,0,0,null,0,-20,0,0,0,0,0,-20,0,0,4,-8,10,4,20008777,4/21/2024
FWBB,20061751043,3000,20061751043_3000,800BR,16,2024,16_2024,3,0,0,11/9/2023,2,1,0,0,0,0,0,1,0,0,4,0.33,24,8,20008777,4/21/2024
FWBB,20061751039,3220,20061751039_3220,800BR,16,2024,16_2024,1,0,0,1/4/2024,8,-8,0,0,0,0,0,-8,0,0,4,-8,15,15,20008777,4/21/2024
FWBB,20061751041,3010,20061751041_3010,800BR,16,2024,16_2024,1,0,0,null,0,11,0,0,0,0,0,11,0,0,4,11,11,11,20008777,4/21/2024
FWBB,20061751040,3000,20061751040_3000,800BR,16,2024,16_2024,1,0,0,11/9/2023,2,-6,0,0,0,0,0,-6,0,0,4,-6,5,5,20008777,4/21/2024
FWBB,20061751046,3000,20061751046_3000,800BR,16,2024,16_2024,4,0,0,11/9/2023,2,5,0,0,0,0,0,5,0,0,4,1,46,9.2,20008777,4/21/2024
FWBB,20061751039,3010,20061751039_3010,800BR,16,2024,16_2024,1,0,0,null,0,-2,0,0,0,0,0,-2,0,0,4,-1.33,12,8,20008777,4/21/2024
FWBB,20061751039,3200,20061751039_3200,800BR,16,2024,16_2024,2,0,0,null,0,-14,0,0,0,0,0,-14,0,0,4,-7,-14,-7,20008777,4/21/2024
FWBB,20061751042,3210,20061751042_3210,800BR,16,2024,16_2024,2,0,0,null,0,-7,0,0,0,0,0,-7,0,0,4,-3.5,23,11.5,20008777,4/21/2024
FWBB,20061751042,3000,20061751042_3000,800BR,16,2024,16_2024,2,0,0,11/9/2023,6,-12,0,0,0,0,0,-12,0,0,4,-4,23,7.67,20008777,4/21/2024
FWBB,20061751046,3210,20061751046_3210,800BR,16,2024,16_2024,2,0,0,null,0,6,0,0,0,0,0,6,0,0,4,3,51,25.5,20008777,4/21/2024
FWBB,20061751043,3220,20061751043_3220,800BR,16,2024,16_2024,2,0,0,null,0,-10,0,0,0,0,0,-10,0,0,4,-5,7,3.5,20008777,4/21/2024
FWBB,20061751046,3220,20061751046_3220,800BR,16,2024,16_2024,2,0,0,1/4/2024,6,-8,0,0,0,0,0,-8,0,0,4,-4,12,6,20008777,4/21/2024
FWBB,20061751040,3010,20061751040_3010,800BR,16,2024,16_2024,1,0,0,null,0,-7,0,0,0,0,0,-7,0,0,4,-7,11,11,20008777,4/21/2024
FWBB,20061751041,3000,20061751041_3000,800BR,16,2024,16_2024,1,0,0,null,0,-7,0,0,0,0,0,-7,0,0,4,-7,6,6,20008777,4/21/2024
FWBB,20061751012,3220,20061751012_3220,800BR,16,2024,16_2024,1,0,0,null,0,0,0,0,0,0,0,0,1,0,4,0,-5,-5,20008777,4/21/2024
FWBB,20061751012,3200,20061751012_3200,800BR,16,2024,16_2024,1,0,0,null,0,2,0,0,0,0,0,2,0,0,4,2,2,2,20008777,4/21/2024
FWBB,20061751040,3220,20061751040_3220,800BR,16,2024,16_2024,1,0,0,null,0,-5,0,0,0,0,0,-5,0,0,4,-5,-1,-1,20008777,4/21/2024
FWBB,20061751038,3010,20061751038_3010,800BR,16,2024,16_2024,1,0,0,null,0,1,0,0,0,0,0,1,0,0,4,0.67,21,14,20008777,4/21/2024
FWBB,20061751040,3210,20061751040_3210,800BR,16,2024,16_2024,1,0,0,null,0,-4,0,0,0,0,0,-4,0,0,4,-4,-4,-4,20008777,4/21/2024
FWBB,20061751042,3010,20061751042_3010,800BR,16,2024,16_2024,2,0,0,null,0,0,0,0,0,0,0,0,0,0,4,0,-1,-0.5,20008777,4/21/2024
FWBB,20061751042,3200,20061751042_3200,800BR,16,2024,16_2024,1,0,0,null,0,3,0,0,0,0,0,3,0,0,4,1.5,4,2,20008777,4/21/2024
FWBB,20061751043,3010,20061751043_3010,800BR,16,2024,16_2024,2,0,0,null,0,-7,0,0,0,0,0,-7,0,0,4,-2.8,-7,-2.8,20008777,4/21/2024
FWBB,20061751038,3000,20061751038_3000,800BR,16,2024,16_2024,3,0,0,null,0,-13,0,0,0,0,0,-13,0,0,4,-4.33,-13,-4.33,20008777,4/21/2024
FWBB,20061751038,3220,20061751038_3220,800BR,16,2024,16_2024,1,0,0,1/4/2024,8,-7,0,0,0,0,0,-7,0,0,4,-7,14,14,20008777,4/21/2024
FWBB,20061751040,3200,20061751040_3200,800BR,16,2024,16_2024,1,0,0,null,0,-6,0,0,0,0,0,-6,0,0,4,-6,4,4,20008777,4/21/2024
FWBB,20061751039,3210,20061751039_3210,800BR,16,2024,16_2024,1,0,0,null,0,-7,0,0,0,0,0,-7,0,0,4,-7,20,20,20008777,4/21/2024
FWBB,20061751013,3000,20061751013_3000,800BR,16,2024,16_2024,1,0,0,null,0,-3,0,0,0,0,0,-3,0,0,4,-3,4,4,20008777,4/21/2024
FWBB,20061751041,3200,20061751041_3200,800BR,16,2024,16_2024,1,0,0,null,0,-7,0,0,0,0,0,-7,0,0,4,-7,-1,-1,20008777,4/21/2024
FWBB,20061751043,3200,20061751043_3200,800BR,16,2024,16_2024,1,0,0,null,0,-3,0,0,0,0,0,-3,0,0,4,-3,5,5,20008777,4/21/2024
FWBB,20061751013,3210,20061751013_3210,800BR,16,2024,16_2024,1,0,0,null,0,8,0,0,0,0,0,8,0,1,4,8,18,18,20008777,4/21/2024
FWBB,20061751046,3010,20061751046_3010,800BR,16,2024,16_2024,2,0,0,null,0,-3,0,0,0,0,0,-3,0,0,4,-1.5,19,9.5,20008777,4/21/2024
FWBB,20061751039,3000,20061751039_3000,800BR,16,2024,16_2024,3,0,0,null,0,-10,0,0,0,0,0,-10,0,0,4,-3.33,-10,-3.33,20008777,4/21/2024
FWBB,20061751041,3220,20061751041_3220,800BR,17,2024,17_2024,1,0,0,null,0,-5,0,0,0,0,0,-5,0,0,4,-5,1,1,20008777,4/28/2024
FWBB,20061751012,3000,20061751012_3000,800BR,17,2024,17_2024,1,0,0,12/14/2023,4,-6,0,0,0,0,0,-6,0,0,4,-6,4,4,20008777,4/28/2024
FWBB,20061751012,3010,20061751012_3010,800BR,17,2024,17_2024,1,0,0,null,0,3,0,0,0,0,0,3,0,0,4,3,3,3,20008777,4/28/2024
FWBB,20061751013,3200,20061751013_3200,800BR,17,2024,17_2024,1,0,0,null,0,3,0,0,0,0,0,3,0,0,4,3,3,3,20008777,4/28/2024
FWBB,20061751038,3200,20061751038_3200,800BR,17,2024,17_2024,2,0,0,null,0,-17,0,0,0,0,0,-17,0,0,4,-8.5,-17,-8.5,20008777,4/28/2024
FWBB,20061751046,3200,20061751046_3200,800BR,17,2024,17_2024,2,0,0,11/28/2023,1,-7,0,0,0,0,0,-7,0,0,4,-2.67,-8,-3.05,20008777,4/28/2024
FWBB,20061751013,3010,20061751013_3010,800BR,17,2024,17_2024,1,0,0,null,0,6,0,0,0,0,0,6,0,0,4,6,6,6,20008777,4/28/2024
FWBB,20061751041,3210,20061751041_3210,800BR,17,2024,17_2024,1,0,0,null,0,-9,0,0,0,0,0,-9,0,0,4,-9,-6,-6,20008777,4/28/2024
FWBB,20061751038,3210,20061751038_3210,800BR,17,2024,17_2024,1,0,0,null,0,-4,0,0,0,0,0,-4,0,0,4,-4,15,15,20008777,4/28/2024
FWBB,20061751013,3220,20061751013_3220,800BR,17,2024,17_2024,1,0,0,null,0,-1,0,0,0,0,0,-1,0,0,4,-1,-5,-5,20008777,4/28/2024
FWBB,20061751042,3220,20061751042_3220,800BR,17,2024,17_2024,2,0,0,null,0,-16,0,0,0,0,0,-16,0,0,4,-8,2,1,20008777,4/28/2024
FWBB,20061751012,3210,20061751012_3210,800BR,17,2024,17_2024,1,0,0,null,0,8,0,0,0,0,0,8,0,0,4,8,19,19,20008777,4/28/2024
FWBB,20061751043,3210,20061751043_3210,800BR,17,2024,17_2024,2,0,0,null,0,-22,0,0,0,0,0,-22,0,0,4,-8.38,8,3.05,20008777,4/28/2024
FWBB,20061751043,3000,20061751043_3000,800BR,17,2024,17_2024,3,0,0,null,0,-2,0,0,0,0,0,-2,0,0,4,-0.67,21,7,20008777,4/28/2024
FWBB,20061751039,3220,20061751039_3220,800BR,17,2024,17_2024,1,0,0,null,0,-9,0,0,0,0,0,-9,0,0,4,-9,14,14,20008777,4/28/2024
FWBB,20061751041,3010,20061751041_3010,800BR,17,2024,17_2024,1,0,0,null,0,10,0,0,0,0,0,10,0,0,4,10,10,10,20008777,4/28/2024
FWBB,20061751040,3000,20061751040_3000,800BR,17,2024,17_2024,1,0,0,12/14/2023,4,-7,0,0,0,0,0,-7,0,0,4,-7,8,8,20008777,4/28/2024
FWBB,20061751046,3000,20061751046_3000,800BR,17,2024,17_2024,5,0,0,12/14/2023,13,0,0,0,0,0,0,0,0,0,4,0,54,10.8,20008777,4/28/2024
FWBB,20061751039,3010,20061751039_3010,800BR,17,2024,17_2024,1,0,0,null,0,-3,0,0,0,0,0,-3,0,0,4,-1.85,11,6.77,20008777,4/28/2024
FWBB,20061751039,3200,20061751039_3200,800BR,17,2024,17_2024,2,0,0,null,0,-16,0,0,0,0,0,-16,0,0,4,-8,-16,-8,20008777,4/28/2024
FWBB,20061751042,3210,20061751042_3210,800BR,17,2024,17_2024,2,0,0,null,0,-9,0,0,0,0,0,-9,0,0,4,-4.5,21,10.5,20008777,4/28/2024
FWBB,20061751042,3000,20061751042_3000,800BR,17,2024,17_2024,3,0,0,12/14/2023,8,-15,0,0,0,0,0,-15,0,0,4,-5,28,9.33,20008777,4/28/2024
FWBB,20061751046,3210,20061751046_3210,800BR,17,2024,17_2024,2,0,0,null,0,4,0,0,0,0,0,4,0,0,4,2,49,24.5,20008777,4/28/2024
FWBB,20061751043,3220,20061751043_3220,800BR,17,2024,17_2024,2,0,0,null,0,-12,0,0,0,0,0,-12,0,0,4,-6,5,2.5,20008777,4/28/2024
FWBB,20061751046,3220,20061751046_3220,800BR,17,2024,17_2024,2,0,0,null,0,-10,0,0,0,0,0,-10,0,0,4,-5,10,5,20008777,4/28/2024
FWBB,20061751040,3010,20061751040_3010,800BR,17,2024,17_2024,1,0,0,null,0,-8,0,0,0,0,0,-8,0,0,4,-8,10,10,20008777,4/28/2024
FWBB,20061751041,3000,20061751041_3000,800BR,17,2024,17_2024,1,0,0,12/14/2023,4,-8,0,0,0,0,0,-8,0,0,4,-8,9,9,20008777,4/28/2024
FWBB,20061751012,3220,20061751012_3220,800BR,17,2024,17_2024,1,0,0,null,0,-1,0,0,0,0,0,-1,0,0,4,-1,-6,-6,20008777,4/28/2024
FWBB,20061751012,3200,20061751012_3200,800BR,17,2024,17_2024,1,0,0,null,0,1,0,0,0,0,0,1,0,0,4,1,1,1,20008777,4/28/2024
FWBB,20061751040,3220,20061751040_3220,800BR,17,2024,17_2024,1,0,0,null,0,-6,0,0,0,0,0,-6,0,0,4,-6,-2,-2,20008777,4/28/2024
FWBB,20061751038,3010,20061751038_3010,800BR,17,2024,17_2024,1,0,0,null,0,0,0,0,0,0,0,0,0,0,4,0,20,12.31,20008777,4/28/2024
FWBB,20061751040,3210,20061751040_3210,800BR,17,2024,17_2024,1,0,0,null,0,-5,0,0,0,0,0,-5,0,0,4,-5,-5,-5,20008777,4/28/2024
FWBB,20061751042,3010,20061751042_3010,800BR,17,2024,17_2024,2,0,0,null,0,-2,0,0,0,0,0,-2,0,0,4,-1,-3,-1.5,20008777,4/28/2024
FWBB,20061751042,3200,20061751042_3200,800BR,17,2024,17_2024,2,0,0,null,0,1,0,0,0,0,0,1,0,0,4,0.5,2,1,20008777,4/28/2024
FWBB,20061751043,3010,20061751043_3010,800BR,17,2024,17_2024,2,0,0,null,0,-9,0,0,0,0,0,-9,0,0,4,-3.43,-9,-3.43,20008777,4/28/2024
FWBB,20061751038,3000,20061751038_3000,800BR,17,2024,17_2024,3,0,0,12/14/2023,31,15,0,0,0,0,0,15,0,0,4,5,15,5,20008777,4/28/2024
FWBB,20061751038,3220,20061751038_3220,800BR,17,2024,17_2024,1,0,0,null,0,-8,0,0,0,0,0,-8,0,0,4,-8,13,13,20008777,4/28/2024
FWBB,20061751040,3200,20061751040_3200,800BR,17,2024,17_2024,1,0,0,11/28/2023,2,-7,0,0,0,0,0,-7,0,0,4,-7,5,5,20008777,4/28/2024
FWBB,20061751039,3210,20061751039_3210,800BR,17,2024,17_2024,1,0,0,null,0,-8,0,0,0,0,0,-8,0,0,4,-8,19,19,20008777,4/28/2024
FWBB,20061751013,3000,20061751013_3000,800BR,17,2024,17_2024,1,0,0,12/14/2023,4,-4,0,0,0,0,0,-4,0,0,4,-4,7,7,20008777,4/28/2024
FWBB,20061751041,3200,20061751041_3200,800BR,17,2024,17_2024,1,0,0,11/28/2023,2,-8,0,0,0,0,0,-8,0,0,4,-8,0,0,20008777,4/28/2024
FWBB,20061751043,3200,20061751043_3200,800BR,17,2024,17_2024,1,0,0,null,0,-4,0,0,0,0,0,-4,0,0,4,-4,4,4,20008777,4/28/2024
FWBB,20061751013,3210,20061751013_3210,800BR,17,2024,17_2024,1,0,0,null,0,7,0,0,0,0,0,7,0,0,4,7,17,17,20008777,4/28/2024
FWBB,20061751046,3010,20061751046_3010,800BR,17,2024,17_2024,2,0,0,null,0,-5,0,0,0,0,0,-5,0,0,4,-2.5,17,8.5,20008777,4/28/2024
FWBB,20061751039,3000,20061751039_3000,800BR,17,2024,17_2024,3,0,0,12/14/2023,26,13,0,0,0,0,0,13,0,0,4,4.33,13,4.33,20008777,4/28/2024
FWBB,20061751041,3220,20061751041_3220,800BR,18,2024,18_2024,1,0,0,null,0,-6,0,0,0,0,0,-6,0,0,4,-6,0,0,20008777,5/5/2024
FWBB,20061751012,3000,20061751012_3000,800BR,18,2024,18_2024,1,0,0,null,0,-7,0,0,0,0,0,-7,0,0,4,-7,3,3,20008777,5/5/2024
FWBB,20061751012,3010,20061751012_3010,800BR,18,2024,18_2024,1,0,0,null,0,2,0,0,0,0,0,2,0,0,4,2,2,2,20008777,5/5/2024
FWBB,20061751013,3200,20061751013_3200,800BR,18,2024,18_2024,1,0,0,null,0,2,0,0,0,0,0,2,0,0,4,2,2,2,20008777,5/5/2024
FWBB,20061751038,3200,20061751038_3200,800BR,18,2024,18_2024,2,0,0,null,0,-19,0,0,0,0,0,-19,0,0,4,-9.5,-19,-9.5,20008777,5/5/2024
FWBB,20061751046,3200,20061751046_3200,800BR,18,2024,18_2024,2,0,0,null,0,-9,0,0,0,0,0,-9,0,0,4,-3.27,-10,-3.64,20008777,5/5/2024
FWBB,20061751013,3010,20061751013_3010,800BR,18,2024,18_2024,1,0,0,null,0,5,0,0,0,0,0,5,0,0,4,5,5,5,20008777,5/5/2024
FWBB,20061751041,3210,20061751041_3210,800BR,18,2024,18_2024,1,0,0,null,0,-10,0,0,0,0,0,-10,0,0,4,-10,-7,-7,20008777,5/5/2024
FWBB,20061751038,3210,20061751038_3210,800BR,18,2024,18_2024,1,0,0,null,0,-5,0,0,0,0,0,-5,0,0,4,-5,14,14,20008777,5/5/2024
FWBB,20061751013,3220,20061751013_3220,800BR,18,2024,18_2024,1,0,0,null,0,-2,0,0,0,0,0,-2,0,0,4,-2,-6,-6,20008777,5/5/2024
FWBB,20061751042,3220,20061751042_3220,800BR,18,2024,18_2024,2,0,0,null,0,-18,0,0,0,0,0,-18,0,0,4,-9,0,0,20008777,5/5/2024
FWBB,20061751012,3210,20061751012_3210,800BR,18,2024,18_2024,1,0,0,null,0,7,0,0,0,0,0,7,0,0,4,7,18,18,20008777,5/5/2024
FWBB,20061751043,3210,20061751043_3210,800BR,18,2024,18_2024,2,0,0,null,0,-24,0,0,0,0,0,-24,0,0,4,-9.14,6,2.29,20008777,5/5/2024
FWBB,20061751043,3000,20061751043_3000,800BR,18,2024,18_2024,3,0,0,null,0,-5,0,0,0,0,0,-5,0,0,4,-1.67,18,6,20008777,5/5/2024
FWBB,20061751039,3220,20061751039_3220,800BR,18,2024,18_2024,1,0,0,null,0,-10,0,0,0,0,0,-10,0,0,4,-10,13,13,20008777,5/5/2024
FWBB,20061751041,3010,20061751041_3010,800BR,18,2024,18_2024,1,0,0,null,0,9,0,0,0,0,0,9,0,0,4,9,9,9,20008777,5/5/2024
FWBB,20061751040,3000,20061751040_3000,800BR,18,2024,18_2024,1,0,0,null,0,-8,0,0,0,0,0,-8,0,0,4,-8,7,7,20008777,5/5/2024
FWBB,20061751046,3000,20061751046_3000,800BR,18,2024,18_2024,5,0,0,null,0,-5,0,0,0,0,0,-5,0,0,4,-1,49,9.8,20008777,5/5/2024
FWBB,20061751039,3010,20061751039_3010,800BR,18,2024,18_2024,1,0,0,null,0,-4,0,0,0,0,0,-4,0,0,4,-2.46,10,6.15,20008777,5/5/2024
FWBB,20061751039,3200,20061751039_3200,800BR,18,2024,18_2024,2,0,0,null,0,-18,0,0,0,0,0,-18,0,0,4,-9,-18,-9,20008777,5/5/2024
FWBB,20061751042,3210,20061751042_3210,800BR,18,2024,18_2024,2,0,0,null,0,-11,0,0,0,0,0,-11,0,0,4,-5.5,19,9.5,20008777,5/5/2024
FWBB,20061751042,3000,20061751042_3000,800BR,18,2024,18_2024,3,0,0,null,0,-18,0,0,0,0,0,-18,0,0,4,-6,25,8.33,20008777,5/5/2024
FWBB,20061751046,3210,20061751046_3210,800BR,18,2024,18_2024,2,0,0,null,0,2,0,0,0,0,0,2,0,0,4,1,47,23.5,20008777,5/5/2024
FWBB,20061751043,3220,20061751043_3220,800BR,18,2024,18_2024,2,0,0,null,0,-14,0,0,0,0,0,-14,0,0,4,-7,3,1.5,20008777,5/5/2024
FWBB,20061751046,3220,20061751046_3220,800BR,18,2024,18_2024,2,0,0,null,0,-12,0,0,0,0,0,-12,0,0,4,-6,8,4,20008777,5/5/2024
